rule_id, collapses, edges_approx, total_cost, rule_details
248, 13, 0, 44310, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  739)  ('type_1'  'type_1')  ('type_1'  2449)  (1170  739)  (1170  2449)  (2449  1445)]
403, 12, 0, 44015, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1124)  ('type_1'  'type_1')  ('type_1'  48)  (48  1124)  (48  2730)  (2255  2730)]
38, 62, 0, 43128, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  1954)  (1333  2461)  (1954  1333)]
30, 43, 0, 42526, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2461)  ('type_1'  'type_1')  ('type_1'  1333)  (1333  2461)  (2128  1333)]
225, 108, 55, 41114, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  842)  ('type_1'  'type_1')  ('type_1'  190)  (1715  190)  (1715  842)]
403, 3, 0, 41039, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1124)  ('type_1'  'type_1')  ('type_1'  48)  (48  1124)  (48  2730)  (2255  2730)]
32, 50, 3, 40341, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2461)  ('type_1'  'type_1')  ('type_1'  2461)  (1333  2461)  (2128  1333)]
30, 58, 45, 39618, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2461)  ('type_1'  'type_1')  ('type_1'  1333)  (1333  2461)  (2128  1333)]
248, 3, 0, 39543, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  739)  ('type_1'  'type_1')  ('type_1'  2449)  (1170  739)  (1170  2449)  (2449  1445)]
38, 11, 0, 39390, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  1954)  (1333  2461)  (1954  1333)]
396, 105, 70, 38068, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1124)  ('type_1'  'type_1')  ('type_1'  48)  (48  1124)  (48  2730)]
403, 3, 0, 37993, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1124)  ('type_1'  'type_1')  ('type_1'  48)  (48  1124)  (48  2730)  (2255  2730)]
3, 86, 43, 36875, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  1954)  (1954  1333)  (2128  1333)]
38, 13, 0, 36692, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  1954)  (1333  2461)  (1954  1333)]
225, 67, 51, 35852, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  842)  ('type_1'  'type_1')  ('type_1'  190)  (1715  190)  (1715  842)]
32, 13, 0, 35669, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2461)  ('type_1'  'type_1')  ('type_1'  2461)  (1333  2461)  (2128  1333)]
30, 95, 78, 34490, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2461)  ('type_1'  'type_1')  ('type_1'  1333)  (1333  2461)  (2128  1333)]
38, 29, 13, 34106, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  1954)  (1333  2461)  (1954  1333)]
396, 9, 0, 33983, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1124)  ('type_1'  'type_1')  ('type_1'  48)  (48  1124)  (48  2730)]
356, 28, 0, 33606, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  48)  ('type_1'  'type_1')  ('type_1'  48)  (48  2730)  (2315  48)]
225, 6, 0, 33528, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  842)  ('type_1'  'type_1')  ('type_1'  190)  (1715  190)  (1715  842)]
816, 6, 0, 33407, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1657)  ('type_1'  'type_1')  ('type_1'  2943)  (1657  196)  (1657  1013)  (2943  1013)]
246, 19, 0, 33165, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2449)  ('type_1'  'type_1')  ('type_1'  2449)  (1170  739)  (1170  2449)]
32, 6, 0, 33087, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2461)  ('type_1'  'type_1')  ('type_1'  2461)  (1333  2461)  (2128  1333)]
31, 34, 18, 32674, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2461)  ('type_1'  'type_1')  ('type_1'  2128)  (1333  2461)  (2128  1333)]
3, 4, 0, 32626, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  1954)  (1954  1333)  (2128  1333)]
2, 28, 14, 32291, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  1954)  (1954  1333)  (2128  1333)]
404, 12, 0, 32154, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  48)  ('type_1'  'type_1')  ('type_1'  1079)  (48  2730)  (1079  48)]
685, 22, 10, 31897, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1267)  ('type_1'  'type_1')  ('type_1'  1267)  (1267  1093)  (1267  2224)]
47, 8, 0, 31820, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2366)  ('type_1'  'type_1')  ('type_1'  2329)  (424  2366)  (2366  2329)]
39, 8, 0, 31743, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  2461)  (1333  2461)  (1954  1333)]
396, 3, 0, 31710, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1124)  ('type_1'  'type_1')  ('type_1'  48)  (48  1124)  (48  2730)]
2, 3, 0, 31677, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  1954)  (1954  1333)  (2128  1333)]
248, 1, 0, 31660, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  739)  ('type_1'  'type_1')  ('type_1'  2449)  (1170  739)  (1170  2449)  (2449  1445)]
816, 1, 0, 31643, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1657)  ('type_1'  'type_1')  ('type_1'  2943)  (1657  196)  (1657  1013)  (2943  1013)]
36, 101, 0, 31575, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  1954)  (1954  1333)]
4, 6, 0, 31528, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  2128)  (1954  1333)  (2128  1333)]
0, 37, 0, 31524, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  1333)  (2128  1333)]
2, 2, 0, 31506, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  1954)  (1954  1333)  (2128  1333)]
1, 8, 0, 31531, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  2128)  (2128  1333)]
39, 2, 0, 31513, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  2461)  (1333  2461)  (1954  1333)]
1, 44, 19, 31519, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  2128)  (2128  1333)]
4, 3, 0, 31486, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  2128)  (1954  1333)  (2128  1333)]
0, 12, 0, 31486, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  1333)  (2128  1333)]
35, 17, 1, 31504, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  1333)  (1954  1333)]
1, 32, 25, 31534, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  2128)  (2128  1333)]
2, 2, 0, 31516, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  1954)  (1954  1333)  (2128  1333)]
36, 10, 0, 31518, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  1954)  (1954  1333)]
0, 4, 0, 31526, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  1333)  (2128  1333)]
39, 1, 0, 31523, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  2461)  (1333  2461)  (1954  1333)]
35, 3, 0, 31532, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  1333)  (1954  1333)]
306, 3, 3, 31507, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2751)  ('type_1'  'type_1')  ('type_1'  1171)  (1171  1416)  (2801  1416)  (2751  2801)]
1, 45, 35, 31544, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  2128)  (2128  1333)]
2, 2, 0, 31526, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  1954)  (1954  1333)  (2128  1333)]
36, 22, 9, 31534, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  1954)  (1954  1333)]
225, 1, 0, 31531, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  842)  ('type_1'  'type_1')  ('type_1'  190)  (1715  190)  (1715  842)]
403, 3, 3, 31465, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1124)  ('type_1'  'type_1')  ('type_1'  48)  (48  1124)  (48  2730)  (2255  2730)]
4, 1, 0, 31462, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  2128)  (1954  1333)  (2128  1333)]
30, 1, 0, 31459, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2461)  ('type_1'  'type_1')  ('type_1'  1333)  (1333  2461)  (2128  1333)]
31, 1, 0, 31456, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2461)  ('type_1'  'type_1')  ('type_1'  2128)  (1333  2461)  (2128  1333)]
0, 2, 0, 31466, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  1333)  (2128  1333)]
396, 8, 8, 31382, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1124)  ('type_1'  'type_1')  ('type_1'  48)  (48  1124)  (48  2730)]
1, 2, 0, 31392, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  2128)  (2128  1333)]
2, 1, 1, 31392, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  1954)  (1954  1333)  (2128  1333)]
225, 4, 4, 31356, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  842)  ('type_1'  'type_1')  ('type_1'  190)  (1715  190)  (1715  842)]
1, 3, 0, 31365, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  2128)  (2128  1333)]
2, 5, 5, 31317, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  1954)  (1954  1333)  (2128  1333)]
248, 2, 2, 31277, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  739)  ('type_1'  'type_1')  ('type_1'  2449)  (1170  739)  (1170  2449)  (2449  1445)]
1, 3, 0, 31286, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  2128)  (2128  1333)]
39, 3, 2, 31259, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  2461)  (1333  2461)  (1954  1333)]
1, 3, 0, 31268, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  2128)  (2128  1333)]
2, 5, 5, 31220, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  1954)  (1954  1333)  (2128  1333)]
1, 2, 0, 31230, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  2128)  (2128  1333)]
39, 3, 3, 31206, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  2461)  (1333  2461)  (1954  1333)]
32, 4, 3, 31167, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2461)  ('type_1'  'type_1')  ('type_1'  2461)  (1333  2461)  (2128  1333)]
225, 2, 2, 31155, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  842)  ('type_1'  'type_1')  ('type_1'  190)  (1715  190)  (1715  842)]
1, 2, 0, 31165, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  2128)  (2128  1333)]
39, 5, 5, 31117, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  2461)  (1333  2461)  (1954  1333)]
225, 1, 1, 31117, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  842)  ('type_1'  'type_1')  ('type_1'  190)  (1715  190)  (1715  842)]
1, 2, 0, 31127, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  2128)  (2128  1333)]
2, 3, 3, 31103, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  1954)  (1954  1333)  (2128  1333)]
225, 2, 1, 31088, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  842)  ('type_1'  'type_1')  ('type_1'  190)  (1715  190)  (1715  842)]
4, 4, 4, 31052, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  2128)  (1954  1333)  (2128  1333)]
396, 3, 3, 31028, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1124)  ('type_1'  'type_1')  ('type_1'  48)  (48  1124)  (48  2730)]
0, 3, 2, 31041, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  1333)  (2128  1333)]
1, 2, 2, 31055, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  2128)  (2128  1333)]
225, 1, 1, 31055, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  842)  ('type_1'  'type_1')  ('type_1'  190)  (1715  190)  (1715  842)]
36, 1, 1, 31068, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  1954)  (1954  1333)]
396, 1, 1, 31068, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1124)  ('type_1'  'type_1')  ('type_1'  48)  (48  1124)  (48  2730)]
1, 1, 1, 31081, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  2128)  (2128  1333)]
225, 1, 1, 31081, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  842)  ('type_1'  'type_1')  ('type_1'  190)  (1715  190)  (1715  842)]
1, 3, 2, 31094, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  2128)  (2128  1333)]
2, 1, 1, 31094, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1333)  ('type_1'  'type_1')  ('type_1'  1954)  (1954  1333)  (2128  1333)]
39, 1, 1, 31094, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1954)  ('type_1'  'type_1')  ('type_1'  2461)  (1333  2461)  (1954  1333)]
