rule_id, collapses, edges_approx, total_cost, rule_details
13, 385, 0, 22774, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1312)  ('type_1'  'type_1')  ('type_1'  2288)  (132  303)  (303  1312)  (1841  132)  (1230  1841)  (2288  1230)]
991, 157, 18, 11941, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2995)  ('type_1'  'type_1')  ('type_1'  2995)  (26  322)  (322  2138)  (2424  26)  (2138  2761)  (2761  2424)  (2995  2424)]
13, 13, 0, 11212, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1312)  ('type_1'  'type_1')  ('type_1'  2288)  (132  303)  (303  1312)  (1841  132)  (1230  1841)  (2288  1230)]
991, 4, 0, 10944, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2995)  ('type_1'  'type_1')  ('type_1'  2995)  (26  322)  (322  2138)  (2424  26)  (2138  2761)  (2761  2424)  (2995  2424)]
961, 18, 0, 10006, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  322)  ('type_1'  'type_1')  ('type_1'  2424)  (26  322)  (322  2138)  (2424  26)  (2138  2761)  (2761  2424)]
8, 15, 0, 9624, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2259)  ('type_1'  'type_1')  ('type_1'  1644)  (1498  2259)  (2966  1498)  (1644  2966)]
3, 7, 0, 9562, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2259)  ('type_1'  'type_1')  ('type_1'  2966)  (1498  2259)  (2966  1498)]
294, 6, 0, 9515, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1284)  ('type_1'  'type_1')  ('type_1'  460)  (460  1284)  (2841  1284)]
0, 14, 0, 9534, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2259)  ('type_1'  'type_1')  ('type_1'  1498)  (1498  2259)]
294, 2, 0, 9516, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1284)  ('type_1'  'type_1')  ('type_1'  460)  (460  1284)  (2841  1284)]
7800, 4, 0, 9493, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_1'  'type_1')  ('type_1'  12)  (12  221)  (221  12)]
0, 2, 0, 9503, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2259)  ('type_1'  'type_1')  ('type_1'  1498)  (1498  2259)]
294, 1, 0, 9500, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1284)  ('type_1'  'type_1')  ('type_1'  460)  (460  1284)  (2841  1284)]
7800, 2, 0, 9484, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_1'  'type_1')  ('type_1'  12)  (12  221)  (221  12)]
216, 3, 0, 9482, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  618)  ('type_1'  'type_1')  ('type_1'  460)  (460  618)  (460  1284)]
0, 2, 0, 9492, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2259)  ('type_1'  'type_1')  ('type_1'  1498)  (1498  2259)]
8654, 2, 1, 9464, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  63)  ('type_1'  'type_1')  ('type_1'  63)  (1  1123)  (1123  139)  (63  139)  (139  1123)]
108, 1, 0, 9488, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2100)  ('type_1'  'type_1')  ('type_1'  448)  (2100  131)  (2100  448)  (2145  131)]
294, 2, 1, 9473, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1284)  ('type_1'  'type_1')  ('type_1'  460)  (460  1284)  (2841  1284)]
0, 1, 0, 9484, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2259)  ('type_1'  'type_1')  ('type_1'  1498)  (1498  2259)]
7800, 2, 0, 9468, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  12)  ('type_1'  'type_1')  ('type_1'  12)  (12  221)  (221  12)]
Basic edge list: 44610 bits
Final compression: 9468 bits (21.223940820443847 percent)
Best compression: 9464 bits (21.214974221026676 percent) occurred with 2980 of 3000 nodes compressed (99.33333333333333 percent)

real	81m29.255s
user	81m23.775s
sys	0m4.209s
