rule_id, collapses, edges_approx, total_cost, rule_details
4, 334, 1, 25685, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  936)  ('type_1'  'type_1')  ('type_1'  1300)  (133  613)  (613  936)  (2212  133)  (769  2212)  (1300  769)]
3358, 53, 0, 22060, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  510)  ('type_1'  'type_1')  ('type_1'  510)  (95  2487)  (269  95)  (2487  294)  (2913  269)  (294  2913)  (510  2487)]
3, 102, 52, 17952, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  936)  ('type_1'  'type_1')  ('type_1'  769)  (133  613)  (613  936)  (2212  133)  (769  2212)]
3358, 5, 0, 17614, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  510)  ('type_1'  'type_1')  ('type_1'  510)  (95  2487)  (269  95)  (2487  294)  (2913  269)  (294  2913)  (510  2487)]
3342, 25, 0, 16284, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2913)  ('type_1'  'type_1')  ('type_1'  2487)  (95  2487)  (269  95)  (2487  294)  (2913  269)  (294  2913)]
3, 6, 4, 16054, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  936)  ('type_1'  'type_1')  ('type_1'  769)  (133  613)  (613  936)  (2212  133)  (769  2212)]
23, 17, 0, 15614, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1646)  ('type_1'  'type_1')  ('type_1'  2223)  (2166  1646)  (1889  2223)  (2223  2166)]
1, 62, 15, 14772, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2602)  ('type_1'  'type_1')  ('type_1'  2249)  (2249  2286)  (2286  2602)]
48, 7, 0, 14622, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  214)  ('type_1'  'type_1')  ('type_1'  214)  (214  166)  (2851  166)  (2472  2851)]
93, 6, 0, 14501, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1220)  ('type_1'  'type_1')  ('type_1'  1220)  (722  744)  (1220  722)  (1884  722)]
34, 9, 0, 14409, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  214)  ('type_1'  'type_1')  ('type_1'  214)  (214  166)  (2851  166)]
9649, 10, 0, 14172, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  517)  ('type_1'  'type_1')  ('type_1'  1803)  (517  2941)  (1803  517)  (2941  1803)]
7307, 11, 0, 13907, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2544)  ('type_1'  'type_1')  ('type_1'  2544)  (272  594)  (594  272)  (2544  272)]
93, 1, 0, 13890, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1220)  ('type_1'  'type_1')  ('type_1'  1220)  (722  744)  (1220  722)  (1884  722)]
7604, 6, 0, 13765, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1952)  ('type_1'  'type_1')  ('type_1'  1952)  (106  1222)  (1222  106)  (1222  1952)]
7307, 2, 0, 13721, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2544)  ('type_1'  'type_1')  ('type_1'  2544)  (272  594)  (594  272)  (2544  272)]
9649, 2, 0, 13677, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  517)  ('type_1'  'type_1')  ('type_1'  1803)  (517  2941)  (1803  517)  (2941  1803)]
0, 40, 0, 13670, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2286)  ('type_1'  'type_1')  ('type_1'  2249)  (2249  2286)]
142, 5, 0, 13638, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  722)  ('type_1'  'type_1')  ('type_1'  722)  (722  744)  (1884  722)]
636, 5, 0, 13606, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  390)  ('type_1'  'type_1')  ('type_1'  1081)  (1081  390)  (1081  2643)]
