rule_id, collapses, edges_approx, total_cost, rule_details
105, 377, 0, 23230, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2180)  ('type_1'  'type_1')  ('type_1'  1367)  (796  2180)  (1110  796)  (1265  1110)  (1337  1265)  (1367  1337)]
2376, 117, 10, 15165, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2148)  ('type_1'  'type_1')  ('type_1'  2148)  (344  612)  (612  863)  (2022  344)  (2148  344)  (863  1841)  (1841  2022)]
105, 9, 0, 14664, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2180)  ('type_1'  'type_1')  ('type_1'  1367)  (796  2180)  (1110  796)  (1265  1110)  (1337  1265)  (1367  1337)]
2381, 31, 0, 12998, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  863)  ('type_1'  'type_1')  ('type_1'  344)  (344  612)  (612  863)  (2022  344)  (863  1841)  (1841  2022)]
2, 29, 0, 12210, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1991)  ('type_1'  'type_1')  ('type_1'  1743)  (1743  3000)  (3000  2120)  (2120  1991)]
1, 43, 10, 11638, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2120)  ('type_1'  'type_1')  ('type_1'  1743)  (1743  3000)  (3000  2120)]
19, 6, 0, 11517, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1024)  ('type_1'  'type_1')  ('type_1'  1024)  (829  1562)  (1024  829)  (2287  829)]
62, 6, 0, 11470, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1024)  ('type_1'  'type_1')  ('type_1'  1024)  (1024  829)  (2287  829)]
19, 1, 0, 11453, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1024)  ('type_1'  'type_1')  ('type_1'  1024)  (829  1562)  (1024  829)  (2287  829)]
2, 1, 0, 11436, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1991)  ('type_1'  'type_1')  ('type_1'  1743)  (1743  3000)  (3000  2120)  (2120  1991)]
0, 25, 0, 11444, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2520)  ('type_1'  'type_1')  ('type_1'  2885)  (2885  2520)]
62, 2, 0, 11426, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1024)  ('type_1'  'type_1')  ('type_1'  1024)  (1024  829)  (2287  829)]
0, 9, 0, 11429, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2520)  ('type_1'  'type_1')  ('type_1'  2885)  (2885  2520)]
6170, 4, 0, 11360, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2525)  ('type_1'  'type_1')  ('type_1'  34)  (34  2525)  (2525  125)  (125  2525)]
19, 3, 3, 11294, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1024)  ('type_1'  'type_1')  ('type_1'  1024)  (829  1562)  (1024  829)  (2287  829)]
62, 1, 0, 11291, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1024)  ('type_1'  'type_1')  ('type_1'  1024)  (1024  829)  (2287  829)]
16, 9, 0, 11315, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1024)  ('type_1'  'type_1')  ('type_1'  1024)  (1024  829)]
6170, 1, 0, 11299, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2525)  ('type_1'  'type_1')  ('type_1'  34)  (34  2525)  (2525  125)  (125  2525)]
0, 3, 0, 11308, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2520)  ('type_1'  'type_1')  ('type_1'  2885)  (2885  2520)]
9719, 5, 4, 11163, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  929)  ('type_1'  'type_1')  ('type_1'  929)  (20  627)  (627  110)  (110  627)  (929  110)]
587, 4, 0, 11146, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1887)  ('type_1'  'type_1')  ('type_1'  929)  (929  1887)  (1396  1887)]
62, 1, 0, 11143, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1024)  ('type_1'  'type_1')  ('type_1'  1024)  (1024  829)  (2287  829)]
6170, 1, 0, 11127, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2525)  ('type_1'  'type_1')  ('type_1'  34)  (34  2525)  (2525  125)  (125  2525)]
16, 2, 0, 11137, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1024)  ('type_1'  'type_1')  ('type_1'  1024)  (1024  829)]
0, 3, 0, 11146, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2520)  ('type_1'  'type_1')  ('type_1'  2885)  (2885  2520)]
6170, 1, 0, 11130, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2525)  ('type_1'  'type_1')  ('type_1'  34)  (34  2525)  (2525  125)  (125  2525)]
9719, 2, 2, 11064, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  929)  ('type_1'  'type_1')  ('type_1'  929)  (20  627)  (627  110)  (110  627)  (929  110)]
6170, 1, 0, 11048, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2525)  ('type_1'  'type_1')  ('type_1'  34)  (34  2525)  (2525  125)  (125  2525)]
16, 5, 0, 11055, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1024)  ('type_1'  'type_1')  ('type_1'  1024)  (1024  829)]
6170, 3, 2, 10989, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2525)  ('type_1'  'type_1')  ('type_1'  34)  (34  2525)  (2525  125)  (125  2525)]
0, 2, 0, 10999, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2520)  ('type_1'  'type_1')  ('type_1'  2885)  (2885  2520)]
6112, 4, 0, 10976, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2525)  ('type_1'  'type_1')  ('type_1'  2525)  (125  2525)  (2525  125)]
587, 1, 1, 10976, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1887)  ('type_1'  'type_1')  ('type_1'  929)  (929  1887)  (1396  1887)]
6170, 1, 0, 10960, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2525)  ('type_1'  'type_1')  ('type_1'  34)  (34  2525)  (2525  125)  (125  2525)]
16, 2, 0, 10970, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1024)  ('type_1'  'type_1')  ('type_1'  1024)  (1024  829)]
0, 1, 0, 10981, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2520)  ('type_1'  'type_1')  ('type_1'  2885)  (2885  2520)]
5671, 2, 0, 10968, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1972)  ('type_1'  'type_1')  ('type_1'  2184)  (6  1972)  (6  2184)  (2184  6)]
62, 1, 0, 10965, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1024)  ('type_1'  'type_1')  ('type_1'  1024)  (1024  829)  (2287  829)]
6170, 1, 0, 10949, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  2525)  ('type_1'  'type_1')  ('type_1'  34)  (34  2525)  (2525  125)  (125  2525)]
Basic edge list: 44610 bits
Final compression: 10949 bits (24.543824254651422 percent)
Best compression: 10949 bits (24.543824254651422 percent) occurred with 2993 of 3000 nodes compressed (99.76666666666667 percent)

real	79m23.292s
user	79m23.264s
sys	0m2.445s
